payment_id,order_id,payment_method,payment_amount,payment_status
PAY007992,O007992,Google Pay,1276.44,Paid
PAY007993,O007993,Google Pay,307.22,Paid
PAY007994,O007994,Card,46.54,Paid
PAY007995,O007995,Card,56.51,Paid
PAY007996,O007996,Card,219.77,Paid
PAY007997,O007997,Google Pay,2289.94,Paid
PAY007998,O007998,Card,632.44,Paid
PAY007999,O007999,Card,833.31,Paid
PAY008000,O008000,Card,193.85,Paid
PAY008001,O008001,Card,641.78,Paid
PAY008002,O008002,Card,283.45,Paid
PAY008003,O008003,Google Pay,316.81,Paid
PAY008004,O008004,Card,404.73,Paid
PAY008005,O008005,Card,652.39,Paid
PAY008006,O008006,Card,939.94,Paid
PAY008007,O008007,PayPal,642.06,Paid
PAY008008,O008008,Card,932.01,Paid
PAY008009,O008009,Card,827.7,Paid
PAY008010,O008010,Card,224.28,Failed
PAY008011,O008011,PayPal,1592.45,Paid
PAY008012,O008012,Card,117.99,Paid
PAY008013,O008013,Card,146.62,Paid
PAY008014,O008014,Card,1246.09,Paid
PAY008015,O008015,Card,916.39,Paid
PAY008016,O008016,Card,261.56,Paid
PAY008017,O008017,Card,675.96,Failed
PAY008018,O008018,Card,2293.18,Paid
PAY008019,O008019,PayPal,1067.29,Paid
PAY008020,O008020,Apple Pay,160.24,Paid
PAY008021,O008021,Apple Pay,1067.7,Paid
PAY008022,O008022,Card,498.34,Paid
PAY008023,O008023,Card,735.72,Failed
PAY008024,O008024,Google Pay,298.37,Paid
PAY008025,O008025,Card,767.73,Paid
PAY008026,O008026,Card,767.35,Refunded
PAY008027,O008027,Card,1186.69,Failed
PAY008028,O008028,PayPal,297.77,Paid
PAY008029,O008029,Card,123.32,Paid
PAY008030,O008030,PayPal,513.38,Paid
PAY008031,O008031,Google Pay,288.05,Paid
PAY008032,O008032,Apple Pay,300.33,Paid
PAY008033,O008033,Card,429.34,Paid
PAY008034,O008034,Google Pay,308.96,Paid
PAY008035,O008035,Card,425.04,Paid
PAY008036,O008036,Google Pay,832.36,Paid
PAY008037,O008037,Card,1273.62,Paid
PAY008038,O008038,Card,1771.58,Paid
PAY008039,O008039,Apple Pay,469.86,Failed
PAY008040,O008040,PayPal,2980.12,Failed
PAY008041,O008041,Google Pay,1816.65,Paid
PAY008042,O008042,Card,987.75,Paid
PAY008043,O008043,PayPal,963.13,Paid
PAY008044,O008044,Card,109.19,Paid
PAY008045,O008045,Card,1016.46,Paid
PAY008046,O008046,PayPal,573.01,Paid
PAY008047,O008047,PayPal,1208.86,Failed
PAY008048,O008048,Google Pay,2230.29,Paid
PAY008049,O008049,Card,384.35,Paid
PAY008050,O008050,Card,89.88,Paid
PAY008051,O008051,Card,237.22,Paid
PAY008052,O008052,PayPal,332.3,Paid
PAY008053,O008053,Google Pay,98.04,Paid
PAY008054,O008054,Card,1245.23,Paid
PAY008055,O008055,Card,248.46,Paid
PAY008056,O008056,PayPal,91.74,Paid
PAY008057,O008057,Card,83.88,Paid
PAY008058,O008058,Card,88.87,Paid
PAY008059,O008059,PayPal,367.33,Paid
PAY008060,O008060,Card,131.46,Paid
PAY008061,O008061,Apple Pay,933.09,Paid
PAY008062,O008062,Card,843.81,Paid
PAY008063,O008063,PayPal,66.54,Paid
PAY008064,O008064,PayPal,90.86,Paid
PAY008065,O008065,Card,932.93,Paid
PAY008066,O008066,Google Pay,83.75,Paid
PAY008067,O008067,Google Pay,251.95,Failed
PAY008068,O008068,Card,92.36,Paid
PAY008069,O008069,Card,251.07,Paid
PAY008070,O008070,Card,555.19,Paid
PAY008071,O008071,Apple Pay,43.83,Paid
PAY008072,O008072,Google Pay,641.93,Paid
PAY008073,O008073,Card,245.0,Paid
PAY008074,O008074,Card,1014.68,Paid
PAY008075,O008075,Card,341.72,Paid
PAY008076,O008076,Card,133.08,Paid
PAY008077,O008077,Card,64.88,Paid
PAY008078,O008078,Google Pay,276.2,Paid
PAY008079,O008079,Card,444.48,Paid
PAY008080,O008080,Card,915.87,Paid
PAY008081,O008081,Card,535.21,Paid
PAY008082,O008082,Card,352.97,Paid
PAY008083,O008083,Card,309.88,Failed
PAY008084,O008084,PayPal,627.42,Paid
PAY008085,O008085,PayPal,345.93,Paid
PAY008086,O008086,Card,502.06,Paid
PAY008087,O008087,Apple Pay,1030.14,Paid
PAY008088,O008088,Card,324.94,Paid
PAY008089,O008089,Google Pay,1309.12,Paid
PAY008090,O008090,Card,444.43,Paid
PAY008091,O008091,Card,748.04,Paid
PAY008092,O008092,Apple Pay,1283.96,Paid
PAY008093,O008093,Apple Pay,317.66,Paid
PAY008094,O008094,Card,140.13,Paid
PAY008095,O008095,PayPal,226.73,Paid
PAY008096,O008096,PayPal,394.08,Paid
PAY008097,O008097,Card,318.72,Paid
PAY008098,O008098,Card,1425.02,Paid
PAY008099,O008099,Card,377.16,Paid
PAY008100,O008100,Apple Pay,409.88,Paid
PAY008101,O008101,Card,281.9,Paid
PAY008102,O008102,Apple Pay,452.77,Paid
PAY008103,O008103,PayPal,102.17,Paid
PAY008104,O008104,Card,278.4,Paid
PAY008105,O008105,PayPal,244.96,Paid
PAY008106,O008106,Google Pay,332.4,Paid
PAY008107,O008107,Card,57.44,Paid
PAY008108,O008108,PayPal,495.65,Paid
PAY008109,O008109,Apple Pay,891.11,Paid
PAY008110,O008110,Google Pay,283.69,Paid
PAY008111,O008111,Card,307.7,Paid
PAY008112,O008112,Apple Pay,304.11,Paid
PAY008113,O008113,Card,95.04,Paid
PAY008114,O008114,PayPal,451.05,Paid
PAY008115,O008115,Card,462.93,Paid
PAY008116,O008116,Card,1303.24,Paid
PAY008117,O008117,PayPal,159.46,Failed
PAY008118,O008118,Google Pay,113.5,Paid
PAY008119,O008119,Google Pay,73.62,Paid
PAY008120,O008120,PayPal,1264.14,Paid
PAY008121,O008121,PayPal,864.11,Paid
PAY008122,O008122,Card,950.0,Paid
PAY008123,O008123,Apple Pay,661.01,Paid
PAY008124,O008124,Card,1764.37,Paid
PAY008125,O008125,Card,95.94,Paid
PAY008126,O008126,Card,954.59,Paid
PAY008127,O008127,Apple Pay,538.7,Paid
PAY008128,O008128,Card,464.35,Paid
PAY008129,O008129,PayPal,798.12,Paid
PAY008130,O008130,Google Pay,176.26,Paid
PAY008131,O008131,Apple Pay,435.42,Paid
PAY008132,O008132,Card,533.32,Refunded
PAY008133,O008133,Card,541.35,Paid
PAY008134,O008134,PayPal,1906.58,Paid
PAY008135,O008135,Card,258.81,Paid
PAY008136,O008136,PayPal,1462.71,Paid
PAY008137,O008137,Google Pay,538.66,Paid
PAY008138,O008138,Card,147.63,Paid
PAY008139,O008139,Card,3435.31,Paid
PAY008140,O008140,PayPal,709.28,Paid
PAY008141,O008141,Apple Pay,1609.96,Paid
PAY008142,O008142,PayPal,1603.15,Paid
PAY008143,O008143,Card,1339.9,Paid
PAY008144,O008144,Google Pay,971.54,Paid
PAY008145,O008145,Card,193.26,Paid
PAY008146,O008146,Google Pay,92.45,Failed
PAY008147,O008147,Card,711.73,Paid
PAY008148,O008148,Card,110.89,Paid
PAY008149,O008149,Apple Pay,764.42,Paid
PAY008150,O008150,PayPal,174.82,Paid
PAY008151,O008151,Google Pay,309.64,Paid
PAY008152,O008152,Apple Pay,86.05,Paid
PAY008153,O008153,Apple Pay,1618.77,Paid
PAY008154,O008154,Card,1301.41,Paid
PAY008155,O008155,Card,1259.3,Paid
PAY008156,O008156,Card,473.13,Refunded
PAY008157,O008157,Card,110.19,Paid
PAY008158,O008158,Google Pay,251.12,Paid
PAY008159,O008159,PayPal,327.85,Paid
PAY008160,O008160,Google Pay,1930.04,Paid
PAY008161,O008161,Card,1422.44,Paid
PAY008162,O008162,Card,770.14,Paid
PAY008163,O008163,Apple Pay,528.11,Failed
PAY008164,O008164,Card,677.08,Paid
PAY008165,O008165,Google Pay,372.53,Paid
PAY008166,O008166,Card,1201.53,Failed
PAY008167,O008167,Apple Pay,56.54,Paid
PAY008168,O008168,Apple Pay,227.5,Paid
PAY008169,O008169,Card,1433.3,Paid
PAY008170,O008170,Apple Pay,665.12,Paid
PAY008171,O008171,Card,140.74,Paid
PAY008172,O008172,Card,854.78,Paid
PAY008173,O008173,Apple Pay,564.58,Paid
PAY008174,O008174,Card,27.69,Paid
PAY008175,O008175,PayPal,208.26,Failed
PAY008176,O008176,Apple Pay,555.72,Paid
PAY008177,O008177,Google Pay,1558.9,Paid
PAY008178,O008178,Apple Pay,481.38,Paid
PAY008179,O008179,Card,219.17,Paid
PAY008180,O008180,Card,2473.95,Paid
PAY008181,O008181,Apple Pay,1580.73,Paid
PAY008182,O008182,Card,349.88,Paid
PAY008183,O008183,Apple Pay,442.43,Paid
PAY008184,O008184,Card,291.03,Paid
PAY008185,O008185,Apple Pay,99.78,Paid
PAY008186,O008186,Apple Pay,933.75,Paid
PAY008187,O008187,Google Pay,157.66,Paid
PAY008188,O008188,Card,209.8,Paid
PAY008189,O008189,Apple Pay,677.97,Paid
PAY008190,O008190,Apple Pay,767.35,Paid
PAY008191,O008191,Apple Pay,302.23,Paid
PAY008192,O008192,Card,297.6,Paid
PAY008193,O008193,PayPal,82.53,Paid
PAY008194,O008194,Card,35.5,Paid
PAY008195,O008195,Card,1125.33,Paid
PAY008196,O008196,Apple Pay,238.97,Paid
PAY008197,O008197,Card,507.9,Paid
PAY008198,O008198,Card,505.89,Paid
PAY008199,O008199,Google Pay,3716.37,Paid
PAY008200,O008200,PayPal,239.67,Paid
PAY008201,O008201,Card,819.27,Paid
PAY008202,O008202,PayPal,208.38,Paid
PAY008203,O008203,PayPal,1307.98,Failed
PAY008204,O008204,Card,437.71,Paid
PAY008205,O008205,Card,664.24,Paid
PAY008206,O008206,Card,212.7,Paid
PAY008207,O008207,Card,138.19,Paid
PAY008208,O008208,Card,134.98,Refunded
PAY008209,O008209,PayPal,708.09,Paid
PAY008210,O008210,PayPal,698.48,Paid
PAY008211,O008211,Apple Pay,226.74,Paid
PAY008212,O008212,Apple Pay,178.02,Failed
PAY008213,O008213,PayPal,626.45,Paid
PAY008214,O008214,Apple Pay,466.1,Paid
PAY008215,O008215,Apple Pay,97.36,Paid
PAY008216,O008216,Apple Pay,224.17,Paid
PAY008217,O008217,Card,359.34,Paid
PAY008218,O008218,Apple Pay,1873.32,Paid
PAY008219,O008219,Card,294.88,Paid
PAY008220,O008220,Card,842.47,Paid
PAY008221,O008221,Card,685.38,Paid
PAY008222,O008222,Card,488.52,Paid
PAY008223,O008223,PayPal,1175.75,Paid
PAY008224,O008224,Card,57.44,Paid
PAY008225,O008225,Card,1013.32,Paid
PAY008226,O008226,Card,476.34,Paid
PAY008227,O008227,Card,1873.4,Paid
PAY008228,O008228,PayPal,1147.98,Paid
PAY008229,O008229,Card,219.26,Paid
PAY008230,O008230,PayPal,1273.2,Paid
PAY008231,O008231,PayPal,89.44,Paid
PAY008232,O008232,Card,494.26,Paid
PAY008233,O008233,PayPal,983.2,Paid
PAY008234,O008234,PayPal,367.83,Paid
PAY008235,O008235,Card,598.61,Paid
PAY008236,O008236,Apple Pay,186.68,Paid
PAY008237,O008237,Card,200.67,Paid
PAY008238,O008238,PayPal,164.65,Paid
PAY008239,O008239,Card,229.26,Failed
PAY008240,O008240,Apple Pay,221.13,Paid
PAY008241,O008241,Apple Pay,898.13,Paid
PAY008242,O008242,PayPal,1271.08,Paid
PAY008243,O008243,PayPal,69.01,Paid
PAY008244,O008244,Card,561.29,Paid
PAY008245,O008245,Card,2928.09,Paid
PAY008246,O008246,Apple Pay,478.07,Paid
PAY008247,O008247,Card,825.76,Paid
PAY008248,O008248,PayPal,173.24,Paid
PAY008249,O008249,Card,428.86,Paid
PAY008250,O008250,Google Pay,572.86,Paid
PAY008251,O008251,Apple Pay,202.46,Paid
PAY008252,O008252,Apple Pay,377.8,Paid
PAY008253,O008253,Card,135.19,Paid
PAY008254,O008254,Apple Pay,24.52,Paid
PAY008255,O008255,Google Pay,474.7,Paid
PAY008256,O008256,Card,798.26,Paid
PAY008257,O008257,Card,234.73,Paid
PAY008258,O008258,Google Pay,377.33,Paid
PAY008259,O008259,PayPal,186.33,Paid
PAY008260,O008260,Apple Pay,424.68,Failed
PAY008261,O008261,Google Pay,764.99,Paid
PAY008262,O008262,Google Pay,1878.79,Paid
PAY008263,O008263,Google Pay,69.54,Paid
PAY008264,O008264,Card,548.18,Failed
PAY008265,O008265,PayPal,55.92,Paid
PAY008266,O008266,Google Pay,6.16,Paid
PAY008267,O008267,Card,172.34,Paid
PAY008268,O008268,Apple Pay,520.0,Paid
PAY008269,O008269,Card,380.69,Paid
PAY008270,O008270,Card,93.04,Paid
PAY008271,O008271,PayPal,1703.36,Paid
PAY008272,O008272,PayPal,784.42,Paid
PAY008273,O008273,Google Pay,58.62,Paid
PAY008274,O008274,Card,2140.92,Failed
PAY008275,O008275,PayPal,170.73,Failed
PAY008276,O008276,Card,771.32,Paid
PAY008277,O008277,Card,264.05,Paid
PAY008278,O008278,Google Pay,7.36,Paid
PAY008279,O008279,PayPal,232.96,Paid
PAY008280,O008280,Card,520.83,Paid
PAY008281,O008281,Card,163.44,Paid
PAY008282,O008282,PayPal,817.79,Paid
PAY008283,O008283,Card,1020.9,Paid
PAY008284,O008284,PayPal,1559.12,Paid
PAY008285,O008285,Apple Pay,291.9,Paid
PAY008286,O008286,PayPal,1114.66,Paid
PAY008287,O008287,Card,106.11,Paid
PAY008288,O008288,Card,103.86,Paid
PAY008289,O008289,PayPal,355.55,Paid
PAY008290,O008290,Card,249.27,Failed
PAY008291,O008291,Card,1384.04,Paid
PAY008292,O008292,Card,1120.18,Paid
PAY008293,O008293,Apple Pay,176.26,Paid
PAY008294,O008294,Apple Pay,1476.8,Paid
PAY008295,O008295,Card,445.24,Paid
PAY008296,O008296,Card,434.52,Paid
PAY008297,O008297,Card,1445.66,Paid
PAY008298,O008298,Card,1843.38,Paid
PAY008299,O008299,Card,1267.85,Paid
PAY008300,O008300,Card,1108.24,Paid
PAY008301,O008301,Card,722.02,Paid
PAY008302,O008302,Apple Pay,1350.22,Paid
PAY008303,O008303,PayPal,116.84,Paid
PAY008304,O008304,Google Pay,103.75,Paid
PAY008305,O008305,Card,716.68,Paid
PAY008306,O008306,Card,1016.5,Paid
PAY008307,O008307,Card,416.94,Paid
PAY008308,O008308,Apple Pay,769.91,Paid
PAY008309,O008309,Card,596.41,Paid
PAY008310,O008310,Card,837.14,Paid
PAY008311,O008311,Card,798.32,Paid
PAY008312,O008312,PayPal,714.44,Paid
PAY008313,O008313,Card,399.4,Paid
PAY008314,O008314,Apple Pay,159.78,Paid
PAY008315,O008315,Card,502.58,Paid
PAY008316,O008316,PayPal,531.71,Paid
PAY008317,O008317,Apple Pay,651.82,Paid
PAY008318,O008318,Google Pay,301.58,Paid
PAY008319,O008319,Google Pay,28.89,Paid
PAY008320,O008320,PayPal,327.29,Paid
PAY008321,O008321,Card,975.38,Paid
PAY008322,O008322,PayPal,75.75,Paid
PAY008323,O008323,Apple Pay,1506.69,Paid
PAY008324,O008324,Card,1053.95,Paid
PAY008325,O008325,PayPal,169.76,Failed
PAY008326,O008326,PayPal,1155.96,Paid
PAY008327,O008327,Card,48.62,Paid
PAY008328,O008328,Apple Pay,2085.13,Paid
PAY008329,O008329,Card,736.02,Paid
PAY008330,O008330,PayPal,759.14,Paid
PAY008331,O008331,Card,181.08,Paid
PAY008332,O008332,Apple Pay,929.75,Paid
PAY008333,O008333,Apple Pay,47.04,Paid
PAY008334,O008334,PayPal,910.35,Paid
PAY008335,O008335,Card,418.84,Paid
PAY008336,O008336,Apple Pay,127.68,Paid
PAY008337,O008337,PayPal,177.91,Paid
PAY008338,O008338,Google Pay,31.67,Paid
PAY008339,O008339,Google Pay,675.99,Paid
PAY008340,O008340,Card,1232.61,Paid
PAY008341,O008341,PayPal,341.01,Paid
PAY008342,O008342,PayPal,359.38,Paid
PAY008343,O008343,Apple Pay,2591.21,Paid
PAY008344,O008344,Card,1499.22,Paid
PAY008345,O008345,Card,1232.1,Paid
PAY008346,O008346,Card,324.79,Paid
PAY008347,O008347,Card,678.3,Paid
PAY008348,O008348,PayPal,375.62,Failed
PAY008349,O008349,Card,250.19,Paid
PAY008350,O008350,PayPal,124.98,Paid
PAY008351,O008351,Google Pay,707.2,Paid
PAY008352,O008352,Card,432.32,Paid
PAY008353,O008353,Apple Pay,2249.8,Paid
PAY008354,O008354,Card,304.83,Paid
PAY008355,O008355,PayPal,1698.48,Paid
PAY008356,O008356,Card,816.18,Paid
PAY008357,O008357,Card,1116.52,Paid
PAY008358,O008358,Card,153.51,Paid
PAY008359,O008359,PayPal,635.18,Paid
PAY008360,O008360,PayPal,398.08,Paid
PAY008361,O008361,Apple Pay,362.66,Paid
PAY008362,O008362,Apple Pay,300.62,Paid
PAY008363,O008363,Card,286.9,Paid
PAY008364,O008364,Card,591.28,Paid
PAY008365,O008365,Apple Pay,888.54,Paid
PAY008366,O008366,Card,169.43,Paid
PAY008367,O008367,PayPal,384.43,Paid
PAY008368,O008368,PayPal,1142.71,Paid
PAY008369,O008369,Card,1719.41,Paid
PAY008370,O008370,Card,354.52,Paid
PAY008371,O008371,Card,489.89,Refunded
PAY008372,O008372,Card,938.16,Paid
PAY008373,O008373,Card,575.44,Paid
PAY008374,O008374,Card,182.4,Paid
PAY008375,O008375,Card,275.82,Paid
PAY008376,O008376,PayPal,1041.68,Paid
PAY008377,O008377,PayPal,643.25,Paid
PAY008378,O008378,Apple Pay,1101.58,Paid
PAY008379,O008379,Card,530.92,Paid
PAY008380,O008380,Google Pay,705.79,Paid
PAY008381,O008381,Google Pay,367.28,Paid
PAY008382,O008382,Google Pay,304.86,Paid
PAY008383,O008383,Card,741.53,Paid
PAY008384,O008384,Card,644.54,Paid
PAY008385,O008385,Card,553.16,Paid
PAY008386,O008386,PayPal,340.43,Paid
PAY008387,O008387,Google Pay,1615.28,Paid
PAY008388,O008388,Card,66.54,Paid
PAY008389,O008389,Card,50.86,Paid
PAY008390,O008390,Card,1228.42,Paid
PAY008391,O008391,Card,840.05,Paid
PAY008392,O008392,Apple Pay,168.99,Paid
PAY008393,O008393,Card,679.95,Refunded
PAY008394,O008394,Google Pay,1052.54,Paid
PAY008395,O008395,Apple Pay,767.72,Paid
PAY008396,O008396,PayPal,1371.14,Paid
PAY008397,O008397,Card,117.92,Paid
PAY008398,O008398,Google Pay,293.92,Paid
PAY008399,O008399,Card,675.02,Paid
PAY008400,O008400,PayPal,780.93,Paid
PAY008401,O008401,PayPal,1712.85,Failed
PAY008402,O008402,Card,440.6,Paid
PAY008403,O008403,PayPal,401.89,Paid
PAY008404,O008404,Card,467.18,Paid
PAY008405,O008405,Google Pay,165.35,Refunded
PAY008406,O008406,PayPal,63.16,Refunded
PAY008407,O008407,PayPal,113.29,Paid
PAY008408,O008408,Card,1710.18,Paid
PAY008409,O008409,Apple Pay,64.88,Paid
PAY008410,O008410,Card,250.65,Failed
PAY008411,O008411,Apple Pay,21.01,Paid
PAY008412,O008412,PayPal,300.12,Paid
PAY008413,O008413,PayPal,810.09,Paid
PAY008414,O008414,Apple Pay,229.16,Paid
PAY008415,O008415,Card,1568.1,Paid
PAY008416,O008416,PayPal,522.95,Paid
PAY008417,O008417,Apple Pay,331.78,Paid
PAY008418,O008418,Google Pay,1098.55,Paid
PAY008419,O008419,Card,597.01,Failed
PAY008420,O008420,Card,615.32,Paid
PAY008421,O008421,PayPal,324.65,Paid
PAY008422,O008422,PayPal,74.3,Failed
PAY008423,O008423,Apple Pay,766.65,Paid
PAY008424,O008424,Card,848.08,Paid
PAY008425,O008425,PayPal,315.46,Paid
PAY008426,O008426,Apple Pay,797.5,Paid
PAY008427,O008427,PayPal,143.1,Paid
PAY008428,O008428,Card,566.78,Paid
PAY008429,O008429,Card,669.09,Paid
PAY008430,O008430,Google Pay,170.89,Paid
PAY008431,O008431,PayPal,236.63,Paid
PAY008432,O008432,Card,1408.27,Paid
PAY008433,O008433,Apple Pay,819.32,Paid
PAY008434,O008434,Card,2050.9,Paid
PAY008435,O008435,PayPal,889.14,Paid
PAY008436,O008436,Apple Pay,815.7,Paid
PAY008437,O008437,Card,84.04,Paid
PAY008438,O008438,PayPal,346.77,Paid
PAY008439,O008439,PayPal,642.52,Paid
PAY008440,O008440,Card,995.78,Paid
PAY008441,O008441,Card,15.68,Paid
PAY008442,O008442,Card,80.04,Paid
PAY008443,O008443,Card,750.86,Failed
PAY008444,O008444,PayPal,1421.99,Paid
PAY008445,O008445,Card,356.56,Failed
PAY008446,O008446,Card,302.38,Paid
PAY008447,O008447,Card,881.84,Paid
PAY008448,O008448,Apple Pay,2828.79,Paid
PAY008449,O008449,Apple Pay,1068.03,Paid
PAY008450,O008450,Card,243.46,Paid
PAY008451,O008451,Card,405.6,Paid
PAY008452,O008452,Apple Pay,397.96,Paid
PAY008453,O008453,Card,1183.82,Paid
PAY008454,O008454,Card,561.3,Paid
PAY008455,O008455,Card,147.67,Paid
PAY008456,O008456,Card,291.4,Paid
PAY008457,O008457,Card,104.78,Paid
PAY008458,O008458,Card,1440.76,Failed
PAY008459,O008459,Apple Pay,311.45,Paid
PAY008460,O008460,Card,253.69,Paid
PAY008461,O008461,Apple Pay,1040.07,Paid
PAY008462,O008462,Google Pay,72.2,Paid
PAY008463,O008463,PayPal,488.35,Paid
PAY008464,O008464,Apple Pay,828.45,Paid
PAY008465,O008465,Card,81.33,Paid
PAY008466,O008466,Google Pay,791.86,Paid
PAY008467,O008467,Apple Pay,131.09,Paid
PAY008468,O008468,Card,310.28,Paid
PAY008469,O008469,Apple Pay,239.26,Refunded
PAY008470,O008470,Card,501.23,Paid
PAY008471,O008471,Card,555.9,Failed
PAY008472,O008472,Card,609.99,Paid
PAY008473,O008473,Google Pay,222.4,Paid
PAY008474,O008474,Card,1438.91,Paid
PAY008475,O008475,Apple Pay,563.76,Paid
PAY008476,O008476,PayPal,560.39,Paid
PAY008477,O008477,Google Pay,259.59,Paid
PAY008478,O008478,Card,764.24,Paid
PAY008479,O008479,Card,130.73,Paid
PAY008480,O008480,Card,484.15,Paid
PAY008481,O008481,Apple Pay,587.26,Paid
PAY008482,O008482,Card,745.92,Paid
PAY008483,O008483,Google Pay,296.9,Paid
PAY008484,O008484,PayPal,636.46,Paid
PAY008485,O008485,Apple Pay,377.7,Paid
PAY008486,O008486,Google Pay,305.8,Paid
PAY008487,O008487,PayPal,848.7,Failed
PAY008488,O008488,Card,236.28,Paid
PAY008489,O008489,Card,9.27,Paid
PAY008490,O008490,Google Pay,897.93,Paid
PAY008491,O008491,Apple Pay,1884.32,Paid
PAY008492,O008492,Card,870.95,Paid
PAY008493,O008493,Card,370.55,Paid
PAY008494,O008494,Card,31.22,Paid
PAY008495,O008495,Card,526.59,Paid
PAY008496,O008496,Card,777.27,Paid
PAY008497,O008497,Apple Pay,63.87,Paid
PAY008498,O008498,PayPal,564.06,Paid
PAY008499,O008499,Apple Pay,794.12,Paid
PAY008500,O008500,Card,736.76,Failed
PAY008501,O008501,Card,304.94,Paid
PAY008502,O008502,Apple Pay,141.94,Failed
PAY008503,O008503,PayPal,1966.26,Failed
PAY008504,O008504,PayPal,738.79,Failed
PAY008505,O008505,Apple Pay,240.37,Paid
PAY008506,O008506,Card,50.97,Paid
PAY008507,O008507,PayPal,1095.01,Paid
PAY008508,O008508,Card,539.77,Paid
PAY008509,O008509,Google Pay,568.1,Paid
PAY008510,O008510,Google Pay,387.57,Paid
PAY008511,O008511,Card,383.42,Paid
PAY008512,O008512,Card,1730.28,Paid
PAY008513,O008513,Card,320.16,Paid
PAY008514,O008514,Card,191.96,Failed
PAY008515,O008515,Card,378.53,Paid
PAY008516,O008516,Card,1013.68,Paid
PAY008517,O008517,Apple Pay,612.36,Paid
PAY008518,O008518,Card,426.75,Paid
PAY008519,O008519,Card,253.69,Paid
PAY008520,O008520,Card,363.62,Paid
PAY008521,O008521,Card,822.01,Paid
PAY008522,O008522,PayPal,94.88,Paid
PAY008523,O008523,Apple Pay,104.98,Paid
PAY008524,O008524,Card,69.01,Paid
PAY008525,O008525,Card,667.09,Paid
PAY008526,O008526,Card,1014.69,Paid
PAY008527,O008527,Card,1074.65,Paid
PAY008528,O008528,Google Pay,1112.32,Paid
PAY008529,O008529,Google Pay,410.49,Paid
PAY008530,O008530,PayPal,647.81,Paid
PAY008531,O008531,Card,1403.01,Paid
PAY008532,O008532,Card,538.08,Paid
PAY008533,O008533,Card,65.74,Paid
PAY008534,O008534,Apple Pay,1700.92,Paid
PAY008535,O008535,Card,413.27,Refunded
PAY008536,O008536,Apple Pay,435.42,Paid
PAY008537,O008537,PayPal,627.24,Paid
PAY008538,O008538,Card,521.59,Paid
PAY008539,O008539,PayPal,779.91,Paid
PAY008540,O008540,PayPal,1189.41,Paid
PAY008541,O008541,Card,805.18,Paid
PAY008542,O008542,Card,30.0,Paid
PAY008543,O008543,Card,1433.2,Paid
PAY008544,O008544,Google Pay,406.91,Paid
PAY008545,O008545,Card,140.83,Paid
PAY008546,O008546,Google Pay,556.29,Paid
PAY008547,O008547,Apple Pay,385.44,Paid
PAY008548,O008548,Card,292.99,Paid
PAY008549,O008549,Card,98.04,Paid
PAY008550,O008550,PayPal,1073.28,Paid
PAY008551,O008551,PayPal,1505.02,Paid
PAY008552,O008552,PayPal,31.67,Paid
PAY008553,O008553,Apple Pay,179.24,Paid
PAY008554,O008554,Card,113.55,Paid
PAY008555,O008555,Card,659.81,Paid
PAY008556,O008556,Card,304.94,Paid
PAY008557,O008557,Card,195.63,Paid
PAY008558,O008558,PayPal,1273.73,Paid
PAY008559,O008559,Apple Pay,190.74,Paid
PAY008560,O008560,Google Pay,1050.4,Paid
PAY008561,O008561,Apple Pay,347.86,Failed
PAY008562,O008562,Card,1418.8,Paid
PAY008563,O008563,Card,1862.09,Paid
PAY008564,O008564,Card,254.85,Paid
PAY008565,O008565,Card,911.99,Paid
PAY008566,O008566,Card,836.87,Paid
PAY008567,O008567,Card,439.56,Paid
PAY008568,O008568,PayPal,768.99,Paid
PAY008569,O008569,Card,309.79,Paid
PAY008570,O008570,PayPal,814.18,Paid
PAY008571,O008571,Card,414.25,Paid
PAY008572,O008572,Apple Pay,258.79,Paid
PAY008573,O008573,Apple Pay,109.4,Paid
PAY008574,O008574,Card,773.9,Paid
PAY008575,O008575,Card,491.9,Paid
PAY008576,O008576,Card,63.96,Paid
PAY008577,O008577,PayPal,1758.4,Paid
PAY008578,O008578,Card,749.66,Paid
PAY008579,O008579,Card,57.08,Paid
PAY008580,O008580,Apple Pay,47.7,Paid
PAY008581,O008581,Apple Pay,1275.89,Paid
PAY008582,O008582,Card,1003.94,Paid
PAY008583,O008583,Card,849.26,Paid
PAY008584,O008584,Google Pay,919.51,Refunded
PAY008585,O008585,Card,10.68,Paid
PAY008586,O008586,Apple Pay,1024.62,Refunded
PAY008587,O008587,PayPal,596.32,Paid
