delivery_id,order_id,promised_date,delivery_date,delay_days,delivery_status
D008835,O009435,2026-07-25,2026-07-25,0,On Time
D008836,O009436,2026-05-24,2026-05-23,0,On Time
D008837,O009437,2026-04-07,2026-04-07,0,On Time
D008838,O009438,2025-04-17,2025-04-16,0,On Time
D008839,O009439,2026-06-28,2026-06-28,0,On Time
D008840,O009440,2026-03-25,2026-03-25,0,On Time
D008841,O009441,2026-02-02,2026-02-02,0,On Time
D008842,O009442,2026-05-03,2026-05-03,0,On Time
D008843,O009443,2026-01-08,2026-01-08,0,On Time
D008844,O009444,2026-05-06,2026-05-10,4,Late
D008845,O009445,2026-05-07,2026-05-07,0,On Time
D008846,O009446,2025-12-03,2025-12-04,1,Late
D008847,O009447,2026-02-27,2026-02-27,0,On Time
D008848,O009448,2026-08-06,2026-08-06,0,On Time
D008849,O009450,2026-06-25,2026-06-28,3,Late
D008850,O009452,2025-12-14,2025-12-14,0,On Time
D008851,O009453,2026-06-19,2026-06-25,6,Late
D008852,O009454,2026-07-02,2026-07-06,4,Late
D008853,O009455,2026-01-26,2026-01-26,0,On Time
D008854,O009456,2026-07-29,2026-07-29,0,On Time
D008855,O009457,2026-04-15,2026-04-15,0,On Time
D008856,O009458,2026-05-15,2026-05-15,0,On Time
D008857,O009459,2026-04-18,2026-04-18,0,On Time
D008858,O009460,2026-02-06,2026-02-05,0,On Time
D008859,O009461,2026-07-14,2026-07-13,0,On Time
D008860,O009462,2025-06-30,2025-07-06,6,Late
D008861,O009463,2026-06-01,2026-06-04,3,Late
D008862,O009464,2026-02-06,2026-02-05,0,On Time
D008863,O009465,2025-12-05,2025-12-05,0,On Time
D008864,O009466,2025-10-08,2025-10-08,0,On Time
D008865,O009467,2026-06-02,2026-06-02,0,On Time
D008866,O009468,2026-04-27,2026-04-27,0,On Time
D008867,O009469,2025-12-07,2025-12-07,0,On Time
D008868,O009470,2026-08-10,2026-08-10,0,On Time
D008869,O009471,2025-12-17,2025-12-17,0,On Time
D008870,O009472,2026-05-23,2026-05-22,0,On Time
D008871,O009473,2025-08-19,2025-08-19,0,On Time
D008872,O009474,2025-12-12,2025-12-12,0,On Time
D008873,O009475,2025-12-26,2025-12-26,0,On Time
D008874,O009476,2026-01-16,2026-01-16,0,On Time
D008875,O009477,2026-03-15,2026-03-15,0,On Time
D008876,O009478,2025-08-21,2025-08-24,3,Late
D008877,O009479,2026-05-03,2026-05-03,0,On Time
D008878,O009480,2025-12-12,2025-12-12,0,On Time
D008879,O009481,2025-12-02,2025-12-02,0,On Time
D008880,O009482,2026-07-30,2026-07-30,0,On Time
D008881,O009483,2026-03-03,2026-03-04,1,Late
D008882,O009484,2026-06-03,2026-06-03,0,On Time
D008883,O009485,2025-09-02,2025-09-02,0,On Time
D008884,O009486,2025-09-24,2025-09-24,0,On Time
D008885,O009487,2026-02-17,2026-02-17,0,On Time
D008886,O009489,2025-10-12,2025-10-16,4,Late
D008887,O009490,2026-08-05,2026-08-09,4,Late
D008888,O009491,2026-01-14,2026-01-14,0,On Time
D008889,O009492,2026-06-27,2026-06-26,0,On Time
D008890,O009493,2026-04-03,2026-04-03,0,On Time
D008891,O009494,2026-03-24,2026-03-24,0,On Time
D008892,O009495,2025-10-13,2025-10-20,7,Late
D008893,O009496,2026-02-01,2026-02-01,0,On Time
D008894,O009497,2026-03-14,2026-03-14,0,On Time
D008895,O009498,2026-05-31,2026-06-03,3,Late
D008896,O009499,2025-04-14,2025-04-14,0,On Time
D008897,O009501,2026-06-26,2026-06-26,0,On Time
D008898,O009502,2026-02-16,2026-02-19,3,Late
D008899,O009503,2026-04-10,2026-04-14,4,Late
D008900,O009504,2025-12-22,2025-12-21,0,On Time
D008901,O009505,2026-07-25,2026-07-31,6,Late
D008902,O009506,2026-05-19,2026-05-19,0,On Time
D008903,O009507,2026-02-14,2026-02-14,0,On Time
D008904,O009508,2025-11-03,2025-11-02,0,On Time
D008905,O009509,2026-06-25,2026-06-25,0,On Time
D008906,O009510,2026-03-03,2026-03-03,0,On Time
D008907,O009511,2026-08-18,2026-08-18,0,On Time
D008908,O009512,2025-06-19,2025-06-24,5,Late
D008909,O009513,2026-08-02,2026-08-01,0,On Time
D008910,O009514,2026-04-04,2026-04-04,0,On Time
D008911,O009515,2026-02-17,2026-02-17,0,On Time
D008912,O009516,2026-07-15,2026-07-15,0,On Time
D008913,O009517,2026-05-15,2026-05-15,0,On Time
D008914,O009518,2026-02-07,2026-02-07,0,On Time
D008915,O009519,2026-07-09,2026-07-08,0,On Time
D008916,O009520,2026-04-07,2026-04-07,0,On Time
D008917,O009521,2026-02-01,2026-02-02,1,Late
D008918,O009522,2026-04-03,2026-04-03,0,On Time
D008919,O009523,2025-05-30,2025-05-29,0,On Time
D008920,O009524,2026-08-08,2026-08-08,0,On Time
D008921,O009525,2026-08-22,2026-08-23,1,Late
D008922,O009526,2025-10-02,2025-10-02,0,On Time
D008923,O009528,2026-06-25,2026-06-25,0,On Time
D008924,O009529,2025-12-21,2025-12-21,0,On Time
D008925,O009530,2025-04-29,2025-04-29,0,On Time
D008926,O009531,2026-08-19,2026-08-19,0,On Time
D008927,O009532,2026-08-19,2026-08-19,0,On Time
D008928,O009533,2026-01-25,2026-01-25,0,On Time
D008929,O009534,2025-10-05,2025-10-05,0,On Time
D008930,O009535,2025-10-10,2025-10-09,0,On Time
D008931,O009536,2026-08-18,2026-08-18,0,On Time
D008932,O009537,2026-03-30,2026-03-30,0,On Time
D008933,O009538,2026-05-20,2026-05-20,0,On Time
D008934,O009539,2025-10-08,2025-10-07,0,On Time
D008935,O009540,2025-06-21,2025-06-21,0,On Time
D008936,O009541,2026-06-13,2026-06-13,0,On Time
D008937,O009542,2025-09-01,2025-09-01,0,On Time
D008938,O009543,2026-07-31,2026-07-31,0,On Time
D008939,O009544,2026-02-09,2026-02-09,0,On Time
D008940,O009545,2026-01-10,2026-01-10,0,On Time
D008941,O009546,2026-01-03,2026-01-03,0,On Time
D008942,O009547,2026-07-08,2026-07-08,0,On Time
D008943,O009548,2026-06-11,2026-06-11,0,On Time
D008944,O009549,2026-04-05,2026-04-04,0,On Time
D008945,O009550,2025-08-25,2025-08-25,0,On Time
D008946,O009551,2025-09-21,2025-09-20,0,On Time
D008947,O009552,2026-08-01,2026-08-06,5,Late
D008948,O009553,2026-01-21,2026-01-20,0,On Time
D008949,O009554,2026-01-01,2026-01-01,0,On Time
D008950,O009555,2025-07-26,2025-07-26,0,On Time
D008951,O009556,2026-07-22,2026-07-22,0,On Time
D008952,O009557,2026-07-21,2026-07-25,4,Late
D008953,O009558,2025-08-24,2025-08-24,0,On Time
D008954,O009559,2026-07-29,2026-07-29,0,On Time
D008955,O009560,2026-06-21,2026-06-21,0,On Time
D008956,O009561,2026-06-14,2026-06-14,0,On Time
D008957,O009562,2025-01-28,2025-02-01,4,Late
D008958,O009564,2025-06-29,2025-06-29,0,On Time
D008959,O009565,2026-06-13,2026-06-13,0,On Time
D008960,O009566,2026-05-16,2026-05-16,0,On Time
D008961,O009567,2025-11-24,2025-11-24,0,On Time
D008962,O009568,2026-04-21,2026-04-21,0,On Time
D008963,O009569,2026-05-27,2026-05-27,0,On Time
D008964,O009570,2026-02-05,2026-02-06,1,Late
D008965,O009571,2026-04-24,2026-04-24,0,On Time
D008966,O009572,2026-06-25,2026-06-24,0,On Time
D008967,O009573,2026-02-17,2026-02-21,4,Late
D008968,O009574,2026-06-29,2026-07-05,6,Late
D008969,O009575,2026-04-05,2026-04-05,0,On Time
D008970,O009576,2026-08-18,2026-08-18,0,On Time
D008971,O009577,2026-04-21,2026-04-21,0,On Time
D008972,O009578,2026-06-23,2026-06-23,0,On Time
D008973,O009579,2026-04-28,2026-04-29,1,Late
D008974,O009580,2026-08-22,2026-08-22,0,On Time
D008975,O009581,2025-10-14,2025-10-14,0,On Time
D008976,O009582,2026-06-19,2026-06-19,0,On Time
D008977,O009583,2026-06-15,2026-06-21,6,Late
D008978,O009584,2026-01-03,2026-01-03,0,On Time
D008979,O009585,2026-08-09,2026-08-12,3,Late
D008980,O009586,2026-07-29,2026-07-29,0,On Time
D008981,O009587,2026-08-15,2026-08-15,0,On Time
D008982,O009588,2026-01-10,2026-01-10,0,On Time
D008983,O009589,2026-04-17,2026-04-17,0,On Time
D008984,O009590,2026-06-25,2026-06-24,0,On Time
D008985,O009591,2026-08-18,2026-08-18,0,On Time
D008986,O009592,2026-08-23,2026-08-23,0,On Time
D008987,O009593,2026-05-31,2026-05-31,0,On Time
D008988,O009594,2026-01-04,2026-01-04,0,On Time
D008989,O009595,2025-11-07,2025-11-07,0,On Time
D008990,O009596,2026-04-06,2026-04-06,0,On Time
D008991,O009598,2025-12-13,2025-12-13,0,On Time
D008992,O009599,2026-07-06,2026-07-13,7,Late
D008993,O009600,2026-06-28,2026-06-28,0,On Time
D008994,O009601,2026-07-13,2026-07-18,5,Late
D008995,O009602,2025-12-07,2025-12-12,5,Late
D008996,O009603,2025-09-22,2025-09-22,0,On Time
D008997,O009604,2026-03-27,2026-03-27,0,On Time
D008998,O009605,2026-02-09,2026-02-09,0,On Time
D008999,O009606,2026-04-06,2026-04-11,5,Late
D009000,O009607,2026-01-19,2026-01-19,0,On Time
D009001,O009608,2026-08-17,2026-08-16,0,On Time
D009002,O009609,2026-06-10,2026-06-10,0,On Time
D009003,O009610,2026-06-07,2026-06-07,0,On Time
D009004,O009611,2026-08-06,2026-08-06,0,On Time
D009005,O009612,2026-08-02,2026-08-02,0,On Time
D009006,O009613,2026-07-26,2026-07-27,1,Late
D009007,O009614,2026-05-07,2026-05-07,0,On Time
D009008,O009615,2025-09-07,2025-09-07,0,On Time
D009009,O009616,2026-06-01,2026-06-01,0,On Time
D009010,O009617,2026-05-07,2026-05-06,0,On Time
D009011,O009618,2026-04-03,2026-04-09,6,Late
D009012,O009619,2025-12-29,2025-12-29,0,On Time
D009013,O009620,2026-07-29,2026-07-29,0,On Time
D009014,O009621,2026-05-04,2026-05-04,0,On Time
D009015,O009622,2026-07-15,2026-07-18,3,Late
D009016,O009623,2026-07-27,2026-07-27,0,On Time
D009017,O009624,2026-03-07,2026-03-07,0,On Time
D009018,O009626,2026-07-17,2026-07-17,0,On Time
D009019,O009627,2026-06-28,2026-06-28,0,On Time
D009020,O009628,2026-03-22,2026-03-22,0,On Time
D009021,O009630,2025-04-26,2025-04-25,0,On Time
D009022,O009631,2025-11-24,2025-11-24,0,On Time
D009023,O009632,2026-04-04,2026-04-04,0,On Time
D009024,O009633,2026-03-03,2026-03-03,0,On Time
D009025,O009634,2026-04-25,2026-04-25,0,On Time
D009026,O009635,2026-08-06,2026-08-06,0,On Time
D009027,O009636,2026-01-24,2026-01-24,0,On Time
D009028,O009637,2026-06-03,2026-06-03,0,On Time
D009029,O009638,2026-06-05,2026-06-05,0,On Time
D009030,O009639,2026-03-12,2026-03-11,0,On Time
D009031,O009640,2026-07-20,2026-07-20,0,On Time
D009032,O009641,2026-07-09,2026-07-09,0,On Time
D009033,O009642,2026-05-09,2026-05-09,0,On Time
D009034,O009643,2026-04-16,2026-04-15,0,On Time
D009035,O009644,2026-07-02,2026-07-02,0,On Time
D009036,O009645,2026-03-28,2026-03-28,0,On Time
D009037,O009646,2026-08-19,2026-08-19,0,On Time
D009038,O009647,2025-11-25,2025-11-26,1,Late
D009039,O009648,2026-05-04,2026-05-09,5,Late
D009040,O009649,2025-08-09,2025-08-16,7,Late
D009041,O009650,2026-03-14,2026-03-14,0,On Time
D009042,O009651,2026-07-27,2026-07-31,4,Late
D009043,O009652,2026-07-26,2026-07-28,2,Late
D009044,O009653,2026-03-24,2026-03-24,0,On Time
D009045,O009654,2026-07-26,2026-07-25,0,On Time
D009046,O009655,2025-07-04,2025-07-03,0,On Time
D009047,O009656,2026-04-12,2026-04-12,0,On Time
D009048,O009657,2026-07-19,2026-07-19,0,On Time
D009049,O009658,2026-06-27,2026-06-26,0,On Time
D009050,O009659,2026-05-12,2026-05-12,0,On Time
D009051,O009660,2026-05-10,2026-05-10,0,On Time
D009052,O009661,2025-08-31,2025-08-31,0,On Time
D009053,O009662,2026-07-26,2026-07-26,0,On Time
D009054,O009663,2026-06-02,2026-06-02,0,On Time
D009055,O009664,2026-03-04,2026-03-08,4,Late
D009056,O009665,2026-03-17,2026-03-17,0,On Time
D009057,O009666,2026-08-12,2026-08-12,0,On Time
D009058,O009667,2026-08-07,2026-08-07,0,On Time
D009059,O009668,2026-05-31,2026-05-31,0,On Time
D009060,O009669,2025-03-26,2025-03-30,4,Late
D009061,O009670,2026-02-21,2026-02-21,0,On Time
D009062,O009671,2025-07-11,2025-07-11,0,On Time
D009063,O009673,2026-06-30,2026-06-29,0,On Time
D009064,O009674,2026-01-21,2026-01-27,6,Late
D009065,O009675,2026-02-21,2026-02-21,0,On Time
D009066,O009676,2025-11-15,2025-11-15,0,On Time
D009067,O009677,2026-04-01,2026-04-01,0,On Time
D009068,O009678,2026-04-03,2026-04-03,0,On Time
D009069,O009679,2026-05-30,2026-06-05,6,Late
D009070,O009680,2025-10-15,2025-10-15,0,On Time
D009071,O009681,2026-07-06,2026-07-06,0,On Time
D009072,O009682,2026-04-03,2026-04-03,0,On Time
D009073,O009683,2026-03-14,2026-03-18,4,Late
D009074,O009684,2026-03-27,2026-03-27,0,On Time
D009075,O009685,2026-02-25,2026-03-02,5,Late
D009076,O009686,2026-01-03,2026-01-03,0,On Time
D009077,O009687,2026-06-13,2026-06-13,0,On Time
D009078,O009688,2026-01-15,2026-01-15,0,On Time
D009079,O009689,2026-07-03,2026-07-03,0,On Time
D009080,O009690,2026-02-17,2026-02-17,0,On Time
D009081,O009691,2025-06-14,2025-06-18,4,Late
D009082,O009692,2025-12-04,2025-12-08,4,Late
D009083,O009693,2025-12-23,2025-12-23,0,On Time
D009084,O009694,2026-04-26,2026-04-28,2,Late
D009085,O009695,2026-05-23,2026-05-23,0,On Time
D009086,O009696,2026-02-08,2026-02-08,0,On Time
D009087,O009697,2026-06-17,2026-06-20,3,Late
D009088,O009698,2025-07-01,2025-07-01,0,On Time
D009089,O009699,2026-05-21,2026-05-20,0,On Time
D009090,O009700,2025-10-21,2025-10-21,0,On Time
D009091,O009701,2026-07-12,2026-07-12,0,On Time
D009092,O009702,2026-07-21,2026-07-20,0,On Time
D009093,O009703,2026-03-15,2026-03-14,0,On Time
D009094,O009704,2025-07-09,2025-07-12,3,Late
D009095,O009705,2025-09-04,2025-09-05,1,Late
D009096,O009706,2026-06-08,2026-06-12,4,Late
D009097,O009707,2025-10-07,2025-10-14,7,Late
D009098,O009708,2026-01-25,2026-01-27,2,Late
D009099,O009709,2026-06-03,2026-06-03,0,On Time
D009100,O009710,2026-03-17,2026-03-17,0,On Time
D009101,O009711,2026-05-17,2026-05-24,7,Late
D009102,O009712,2026-03-12,2026-03-12,0,On Time
D009103,O009713,2026-02-13,2026-02-13,0,On Time
D009104,O009714,2025-07-04,2025-07-04,0,On Time
D009105,O009715,2025-06-30,2025-06-30,0,On Time
D009106,O009716,2025-08-16,2025-08-16,0,On Time
D009107,O009717,2026-03-01,2026-03-06,5,Late
D009108,O009718,2025-07-11,2025-07-11,0,On Time
D009109,O009719,2026-03-27,2026-03-27,0,On Time
D009110,O009720,2026-05-31,2026-05-31,0,On Time
D009111,O009721,2025-05-21,2025-05-21,0,On Time
D009112,O009722,2025-08-09,2025-08-09,0,On Time
D009113,O009724,2026-08-11,2026-08-11,0,On Time
D009114,O009725,2026-08-02,2026-08-02,0,On Time
D009115,O009726,2026-07-15,2026-07-15,0,On Time
D009116,O009727,2025-06-04,2025-06-07,3,Late
D009117,O009728,2026-07-10,2026-07-10,0,On Time
D009118,O009729,2026-02-18,2026-02-23,5,Late
D009119,O009730,2025-03-26,2025-03-30,4,Late
D009120,O009731,2026-06-19,2026-06-19,0,On Time
D009121,O009732,2026-07-03,2026-07-03,0,On Time
D009122,O009733,2025-05-07,2025-05-07,0,On Time
D009123,O009734,2025-02-01,2025-02-01,0,On Time
D009124,O009735,2026-05-10,2026-05-10,0,On Time
D009125,O009736,2026-04-23,2026-04-23,0,On Time
D009126,O009737,2026-02-19,2026-02-19,0,On Time
D009127,O009738,2026-08-20,2026-08-20,0,On Time
D009128,O009739,2026-08-03,2026-08-08,5,Late
D009129,O009740,2026-01-29,2026-01-29,0,On Time
D009130,O009741,2025-12-25,2025-12-28,3,Late
D009131,O009742,2026-07-02,2026-07-08,6,Late
D009132,O009743,2026-04-13,2026-04-13,0,On Time
D009133,O009744,2026-08-10,2026-08-10,0,On Time
D009134,O009745,2026-05-18,2026-05-22,4,Late
D009135,O009746,2026-08-05,2026-08-05,0,On Time
D009136,O009747,2026-02-21,2026-02-21,0,On Time
D009137,O009748,2025-10-19,2025-10-19,0,On Time
D009138,O009749,2026-06-19,2026-06-19,0,On Time
D009139,O009750,2025-07-19,2025-07-25,6,Late
D009140,O009751,2025-09-14,2025-09-14,0,On Time
D009141,O009752,2026-07-27,2026-07-27,0,On Time
D009142,O009753,2025-12-26,2025-12-25,0,On Time
D009143,O009754,2026-07-18,2026-07-18,0,On Time
D009144,O009755,2026-03-17,2026-03-17,0,On Time
D009145,O009756,2026-02-02,2026-02-02,0,On Time
D009146,O009757,2026-04-02,2026-04-06,4,Late
D009147,O009758,2025-03-19,2025-03-19,0,On Time
D009148,O009759,2026-01-12,2026-01-12,0,On Time
D009149,O009760,2025-12-11,2025-12-11,0,On Time
D009150,O009761,2025-08-25,2025-08-25,0,On Time
D009151,O009763,2026-08-23,2026-08-22,0,On Time
D009152,O009764,2026-04-25,2026-04-24,0,On Time
D009153,O009765,2026-08-04,2026-08-04,0,On Time
D009154,O009766,2025-10-25,2025-10-25,0,On Time
D009155,O009767,2026-01-11,2026-01-14,3,Late
D009156,O009768,2026-03-27,2026-03-30,3,Late
D009157,O009769,2026-03-13,2026-03-13,0,On Time
D009158,O009770,2026-08-01,2026-08-01,0,On Time
D009159,O009771,2025-10-30,2025-10-30,0,On Time
D009160,O009772,2025-12-21,2025-12-21,0,On Time
D009161,O009773,2026-06-23,2026-06-23,0,On Time
D009162,O009774,2026-02-11,2026-02-11,0,On Time
D009163,O009775,2026-02-23,2026-02-23,0,On Time
D009164,O009776,2026-06-27,2026-06-29,2,Late
D009165,O009777,2026-02-25,2026-02-24,0,On Time
D009166,O009778,2026-02-10,2026-02-12,2,Late
D009167,O009779,2026-06-10,2026-06-10,0,On Time
D009168,O009780,2026-07-31,2026-07-31,0,On Time
D009169,O009781,2025-08-20,2025-08-27,7,Late
D009170,O009782,2025-10-27,2025-10-27,0,On Time
D009171,O009783,2026-05-14,2026-05-14,0,On Time
D009172,O009785,2026-08-14,2026-08-14,0,On Time
D009173,O009786,2026-08-14,2026-08-14,0,On Time
D009174,O009787,2025-12-18,2025-12-25,7,Late
D009175,O009788,2026-02-22,2026-02-22,0,On Time
D009176,O009790,2026-06-26,2026-06-26,0,On Time
D009177,O009791,2025-10-13,2025-10-17,4,Late
D009178,O009792,2026-06-26,2026-06-26,0,On Time
D009179,O009793,2026-03-29,2026-03-29,0,On Time
D009180,O009794,2026-03-27,2026-03-27,0,On Time
D009181,O009795,2026-01-21,2026-01-28,7,Late
D009182,O009796,2025-09-06,2025-09-06,0,On Time
D009183,O009798,2026-04-11,2026-04-12,1,Late
D009184,O009799,2025-11-29,2025-12-01,2,Late
D009185,O009800,2026-04-15,2026-04-14,0,On Time
D009186,O009801,2025-11-22,2025-11-22,0,On Time
D009187,O009802,2025-11-02,2025-11-08,6,Late
D009188,O009803,2025-10-14,2025-10-13,0,On Time
D009189,O009804,2025-12-30,2025-12-30,0,On Time
D009190,O009805,2025-12-25,2025-12-25,0,On Time
D009191,O009806,2026-05-29,2026-05-29,0,On Time
D009192,O009807,2025-06-25,2025-06-25,0,On Time
D009193,O009808,2025-07-12,2025-07-12,0,On Time
D009194,O009809,2025-07-11,2025-07-11,0,On Time
D009195,O009810,2026-06-25,2026-06-28,3,Late
D009196,O009811,2026-07-14,2026-07-14,0,On Time
D009197,O009812,2026-07-18,2026-07-18,0,On Time
D009198,O009813,2025-12-30,2026-01-02,3,Late
D009199,O009814,2026-06-24,2026-06-24,0,On Time
D009200,O009815,2026-05-24,2026-05-23,0,On Time
D009201,O009816,2026-04-23,2026-04-22,0,On Time
D009202,O009817,2025-10-29,2025-11-03,5,Late
D009203,O009819,2026-03-01,2026-03-01,0,On Time
D009204,O009820,2025-11-05,2025-11-05,0,On Time
D009205,O009821,2026-04-02,2026-04-02,0,On Time
D009206,O009822,2026-05-28,2026-06-01,4,Late
D009207,O009823,2026-03-02,2026-03-02,0,On Time
D009208,O009824,2026-03-24,2026-03-24,0,On Time
D009209,O009825,2026-01-24,2026-01-24,0,On Time
D009210,O009826,2026-08-13,2026-08-13,0,On Time
D009211,O009827,2025-09-04,2025-09-04,0,On Time
D009212,O009828,2026-04-17,2026-04-17,0,On Time
D009213,O009830,2025-11-16,2025-11-16,0,On Time
D009214,O009831,2026-02-03,2026-02-03,0,On Time
D009215,O009832,2026-07-08,2026-07-15,7,Late
D009216,O009833,2025-12-27,2025-12-27,0,On Time
D009217,O009834,2026-06-19,2026-06-20,1,Late
D009218,O009835,2026-06-07,2026-06-07,0,On Time
D009219,O009836,2025-10-03,2025-10-03,0,On Time
D009220,O009837,2026-02-02,2026-02-02,0,On Time
D009221,O009838,2026-01-03,2026-01-03,0,On Time
D009222,O009839,2026-03-10,2026-03-10,0,On Time
D009223,O009840,2026-05-13,2026-05-13,0,On Time
D009224,O009842,2026-05-31,2026-05-31,0,On Time
D009225,O009843,2026-03-11,2026-03-18,7,Late
D009226,O009844,2026-05-02,2026-05-02,0,On Time
D009227,O009845,2025-11-11,2025-11-11,0,On Time
D009228,O009846,2026-04-25,2026-04-25,0,On Time
D009229,O009847,2026-01-04,2026-01-03,0,On Time
D009230,O009848,2026-05-04,2026-05-04,0,On Time
D009231,O009849,2026-08-17,2026-08-17,0,On Time
D009232,O009850,2026-06-08,2026-06-08,0,On Time
D009233,O009851,2026-06-19,2026-06-26,7,Late
D009234,O009852,2026-04-24,2026-04-29,5,Late
D009235,O009853,2026-02-20,2026-02-26,6,Late
D009236,O009854,2026-04-14,2026-04-15,1,Late
D009237,O009855,2026-08-15,2026-08-15,0,On Time
D009238,O009856,2026-03-31,2026-03-31,0,On Time
D009239,O009857,2026-07-07,2026-07-07,0,On Time
D009240,O009858,2025-11-06,2025-11-06,0,On Time
D009241,O009859,2026-02-11,2026-02-11,0,On Time
D009242,O009860,2026-07-28,2026-07-28,0,On Time
D009243,O009861,2026-01-03,2026-01-03,0,On Time
D009244,O009862,2026-07-01,2026-07-01,0,On Time
D009245,O009863,2025-12-03,2025-12-07,4,Late
D009246,O009864,2026-03-03,2026-03-03,0,On Time
D009247,O009865,2026-06-12,2026-06-12,0,On Time
D009248,O009866,2026-05-15,2026-05-15,0,On Time
D009249,O009867,2025-11-01,2025-11-01,0,On Time
D009250,O009868,2026-06-21,2026-06-21,0,On Time
D009251,O009869,2026-08-10,2026-08-10,0,On Time
D009252,O009870,2026-07-16,2026-07-16,0,On Time
D009253,O009871,2026-04-26,2026-04-25,0,On Time
D009254,O009872,2026-03-22,2026-03-22,0,On Time
D009255,O009873,2026-04-08,2026-04-09,1,Late
D009256,O009874,2025-08-17,2025-08-17,0,On Time
D009257,O009875,2026-06-24,2026-06-24,0,On Time
D009258,O009876,2025-09-18,2025-09-19,1,Late
D009259,O009877,2026-04-15,2026-04-15,0,On Time
D009260,O009878,2026-03-31,2026-03-31,0,On Time
D009261,O009879,2026-05-05,2026-05-05,0,On Time
D009262,O009880,2026-05-06,2026-05-06,0,On Time
D009263,O009882,2025-07-07,2025-07-07,0,On Time
D009264,O009883,2026-08-07,2026-08-07,0,On Time
D009265,O009884,2026-03-25,2026-03-29,4,Late
D009266,O009885,2026-01-22,2026-01-28,6,Late
D009267,O009886,2025-10-29,2025-10-29,0,On Time
D009268,O009887,2026-08-07,2026-08-07,0,On Time
D009269,O009888,2026-03-01,2026-03-01,0,On Time
D009270,O009889,2026-06-18,2026-06-18,0,On Time
D009271,O009890,2026-08-13,2026-08-13,0,On Time
D009272,O009891,2025-10-08,2025-10-08,0,On Time
D009273,O009892,2026-07-07,2026-07-07,0,On Time
D009274,O009893,2026-07-07,2026-07-07,0,On Time
D009275,O009894,2026-03-04,2026-03-04,0,On Time
D009276,O009895,2025-12-11,2025-12-11,0,On Time
D009277,O009896,2025-04-03,2025-04-10,7,Late
D009278,O009897,2025-06-21,2025-06-21,0,On Time
D009279,O009898,2026-01-14,2026-01-14,0,On Time
D009280,O009899,2025-06-29,2025-06-29,0,On Time
D009281,O009900,2025-09-29,2025-09-29,0,On Time
D009282,O009901,2026-07-06,2026-07-05,0,On Time
